# Time-averaged data for fix rdf_CC_avg
# TimeStep Number-of-rows
# Row c_rdf_CC[1] c_rdf_CC[2] c_rdf_CC[3]
610000 150
133 10.8731 0.753899 45.9344
134 10.9552 0.739897 46.2367
135 11.0372 0.710124 46.5311
136 11.1193 0.765696 46.8533
137 11.2014 0.760065 47.1778
138 11.2834 0.827898 47.5367
139 11.3655 0.799007 47.8878
140 11.4476 0.85484 48.2689
141 11.5296 0.810249 48.6356
142 11.6117 0.922478 49.0589
143 11.6937 0.88862 49.4722
144 11.7758 0.944222 49.9178
145 11.8579 0.912602 50.3544
146 11.9399 1.0125 50.8456
147 12.022 0.953655 51.3144
148 12.104 1.01627 51.8211
149 12.1861 0.969715 52.3111
150 12.2682 1.04779 52.8478
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.129483 0.00333333
35 2.83112 0.243435 0.01
36 2.91318 0.768178 0.0322222
37 2.99524 2.83807 0.118889
38 3.0773 4.72179 0.271111
39 3.15936 7.03037 0.51
40 3.24142 9.75212 0.858889
41 3.32348 12.7612 1.33889
42 3.40555 13.5347 1.87333
43 3.48761 15.1353 2.5
44 3.56967 14.8047 3.14222
45 3.65173 16.3794 3.88556
46 3.73379 16.1774 4.65333
47 3.81585 16.091 5.45111
48 3.89791 14.9295 6.22333
49 3.97997 14.8522 7.02444
50 4.06204 15.3322 7.88556
51 4.1441 15.6564 8.80111
52 4.22616 14.8182 9.70222
53 4.30822 16.3695 10.7367
54 4.39028 17.1013 11.8589
55 4.47234 16.5778 12.9878
56 4.5544 16.5363 14.1556
57 4.63647 16.3794 15.3544
58 4.71853 15.8881 16.5589
59 4.80059 14.7876 17.7189
60 4.88265 16.0334 19.02
61 4.96471 14.7249 20.2556
62 5.04677 14.2704 21.4933
63 5.12883 14.1464 22.76
64 5.21089 13.6667 24.0233
65 5.29296 14.395 25.3967
66 5.37502 13.4087 26.7156
67 5.45708 12.6574 27.9989
68 5.53914 12.5076 29.3056
69 5.6212 12.1037 30.6078
70 5.70326 11.8171 31.9167
71 5.78532 10.3578 33.0967
72 5.86739 9.95362 34.2633
73 5.94945 9.36927 35.3922
74 6.03151 8.60292 36.4578
75 6.11357 7.99825 37.4756
76 6.19563 6.50313 38.3256
77 6.27769 5.63851 39.0822
78 6.35975 4.49426 39.7011
79 6.44181 3.70398 40.2244
80 6.52388 2.9044 40.6456
81 6.60594 2.50522 41.0178
82 6.688 1.83138 41.2967
83 6.77006 1.47403 41.5267
84 6.85212 0.987368 41.6844
85 6.93418 0.590558 41.7811
86 7.01624 0.44419 41.8556
87 7.09831 0.317098 41.91
88 7.18037 0.227641 41.95
89 7.26243 0.148175 41.9767
90 7.34449 0.0668824 41.9889
91 7.42655 0.0118325 41.9911
92 7.50861 0.034798 41.9978
93 7.59067 0.00563634 41.9989
94 7.67273 0 41.9989
95 7.7548 0 41.9989
96 7.83686 0 41.9989
97 7.91892 0 41.9989
98 8.00098 0 41.9989
99 8.08304 0 41.9989
100 8.1651 0.0146979 42.0022
101 8.24716 0.0143767 42.0056
102 8.32923 0.014036 42.0089
103 8.41129 0.00459022 42.01
104 8.49335 0.0361604 42.0189
105 8.57541 0.0399712 42.0289
106 8.65747 0.0522001 42.0422
107 8.73953 0.076798 42.0622
108 8.82159 0.1218 42.0944
109 8.90365 0.160632 42.1378
110 8.98572 0.1779 42.1867
111 9.06778 0.202311 42.2433
112 9.14984 0.22615 42.3078
113 9.2319 0.283382 42.39
114 9.31396 0.2371 42.46
115 9.39602 0.365857 42.57
116 9.47808 0.24679 42.6456
117 9.56015 0.367687 42.76
118 9.64221 0.396683 42.8856
119 9.72427 0.369308 43.0044
120 9.80633 0.407281 43.1378
121 9.88839 0.417243 43.2767
122 9.97045 0.443104 43.4267
123 10.0525 0.439342 43.5778
124 10.1346 0.569035 43.7767
125 10.2166 0.541388 43.9689
126 10.2987 0.563183 44.1722
127 10.3808 0.557159 44.3767
128 10.4628 0.643836 44.6167
129 10.5449 0.64259 44.86
130 10.6269 0.655684 45.1122
131 10.709 0.631896 45.3589
132 10.7911 0.616618 45.6033
133 10.8731 0.728919 45.8967
134 10.9552 0.761561 46.2078
135 11.0372 0.725895 46.5089
136 11.1193 0.802649 46.8467
137 11.2014 0.79824 47.1878
138 11.2834 0.835704 47.55
139 11.3655 0.823871 47.9122
140 11.4476 0.868947 48.3
141 11.5296 0.834808 48.6778
142 11.6117 0.880927 49.0822
143 11.6937 0.866558 49.4856
144 11.7758 0.941278 49.93
145 11.8579 0.861073 50.3422
146 11.9399 0.965979 50.8111
147 12.022 1.00263 51.3044
148 12.104 1.01794 51.8122
149 12.1861 0.945056 52.29
150 12.2682 1.06736 52.8367
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0427752 0.00111111
35 2.83112 0.405877 0.0122222
36 2.91318 1.52895 0.0566667
37 2.99524 2.89647 0.145556
38 3.0773 5.4885 0.323333
39 3.15936 8.22982 0.604444
40 3.24142 11.064 1.00222
41 3.32348 12.0196 1.45667
42 3.40555 14.0556 2.01444
43 3.48761 15.3466 2.65333
44 3.56967 14.7028 3.29444
45 3.65173 15.1209 3.98444
46 3.73379 15.1352 4.70667
47 3.81585 16.388 5.52333
48 3.89791 16.1751 6.36444
49 3.97997 15.3318 7.19556
50 4.06204 16.1336 8.10667
51 4.1441 16.0541 9.05
52 4.22616 16.0372 10.03
53 4.30822 16.584 11.0833
54 4.39028 16.3431 12.1611
55 4.47234 16.6375 13.3
56 4.5544 16.3742 14.4622
57 4.63647 16.5071 15.6767
58 4.71853 14.744 16.8
59 4.80059 15.5674 18.0278
60 4.88265 14.9273 19.2456
61 4.96471 14.5393 20.4722
62 5.04677 14.724 21.7556
63 5.12883 14.9125 23.0978
64 5.21089 13.596 24.3611
65 5.29296 13.6889 25.6733
66 5.37502 13.5442 27.0122
67 5.45708 13.3882 28.3767
68 5.53914 12.256 29.6633
69 5.6212 11.6121 30.9189
70 5.70326 11.5499 32.2044
71 5.78532 10.9607 33.46
72 5.86739 9.31678 34.5578
73 5.94945 9.14592 35.6656
74 6.03151 7.88071 36.6467
75 6.11357 7.15667 37.5622
76 6.19563 6.41952 38.4056
77 6.27769 5.34767 39.1267
78 6.35975 4.0854 39.6922
79 6.44181 3.78116 40.2289
80 6.52388 3.09759 40.68
81 6.60594 2.34462 41.03
82 6.688 1.61161 41.2767
83 6.77006 1.29706 41.48
84 6.85212 1.04507 41.6478
85 6.93418 0.67557 41.7589
86 7.01624 0.541296 41.85
87 7.09831 0.348268 41.91
88 7.18037 0.214047 41.9478
89 7.26243 0.116999 41.9689
90 7.34449 0.108314 41.9889
91 7.42655 0.0176911 41.9922
92 7.50861 0.0576875 42.0033
93 7.59067 0.0282103 42.0089
94 7.67273 0.0274778 42.0144
95 7.7548 0.0108408 42.0167
96 7.83686 0.026574 42.0222
97 7.91892 0.0363802 42.03
98 8.00098 0.0354539 42.0378
99 8.08304 0.0298409 42.0444
100 8.1651 0.0586799 42.0578
101 8.24716 0.0430352 42.0678
102 8.32923 0.126346 42.0978
103 8.41129 0.132993 42.13
104 8.49335 0.0855324 42.1511
105 8.57541 0.105998 42.1778
106 8.65747 0.125781 42.21
107 8.73953 0.140314 42.2467
108 8.82159 0.171029 42.2922
109 8.90365 0.221428 42.3522
110 8.98572 0.277706 42.4289
111 9.06778 0.248801 42.4989
112 9.14984 0.345173 42.5978
113 9.2319 0.358127 42.7022
114 9.31396 0.333005 42.8011
115 9.39602 0.389713 42.9189
116 9.47808 0.470035 43.0633
117 9.56015 0.494205 43.2178
118 9.64221 0.513677 43.3811
119 9.72427 0.446271 43.5256
120 9.80633 0.486196 43.6856
121 9.88839 0.541142 43.8667
122 9.97045 0.551902 44.0544
123 10.0525 0.568946 44.2511
124 10.1346 0.616527 44.4678
125 10.2166 0.656157 44.7022
126 10.2987 0.737897 44.97
127 10.3808 0.617684 45.1978
128 10.4628 0.685017 45.4544
129 10.5449 0.78283 45.7522
130 10.6269 0.719098 46.03
131 10.709 0.73594 46.3189
132 10.7911 0.814718 46.6433
133 10.8731 0.78788 46.9622
134 10.9552 0.857625 47.3144
135 11.0372 0.818506 47.6556
136 11.1193 0.919236 48.0444
137 11.2014 0.90028 48.4311
138 11.2834 0.941138 48.8411
139 11.3655 0.897373 49.2378
140 11.4476 0.867499 49.6267
141 11.5296 0.938301 50.0533
142 11.6117 0.948583 50.4911
143 11.6937 1.00666 50.9622
144 11.7758 0.976551 51.4256
145 11.8579 0.958469 51.8867
146 11.9399 1.03418 52.3911
147 12.022 1.0243 52.8978
148 12.104 1.03522 53.4167
149 12.1861 1.12822 53.99
150 12.2682 1.14565 54.58
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0862636 0.00222222
35 2.83112 0.325307 0.0111111
36 2.91318 1.41946 0.0522222
37 2.99524 2.32122 0.123333
38 3.0773 5.53904 0.302222
39 3.15936 7.63037 0.562222
40 3.24142 10.5411 0.94
41 3.32348 12.7353 1.42
42 3.40555 14.3206 1.98667
43 3.48761 15.4999 2.63
44 3.56967 15.4608 3.30222
45 3.65173 15.7018 4.01667
46 3.73379 16.3225 4.79333
47 3.81585 16.6383 5.62
48 3.89791 15.4741 6.42222
49 3.97997 15.4918 7.26
50 4.06204 15.333 8.12333
51 4.1441 16.3092 9.07889
52 4.22616 15.4254 10.0189
53 4.30822 17.108 11.1022
54 4.39028 16.0966 12.1611
55 4.47234 16.8365 13.31
56 4.5544 16.5662 14.4822
57 4.63647 16.7961 15.7144
58 4.71853 16.5399 16.9711
59 4.80059 15.6932 18.2056
60 4.88265 14.7939 19.4089
61 4.96471 15.047 20.6744
62 5.04677 14.3483 21.9211
63 5.12883 14.0619 23.1833
64 5.21089 13.9464 24.4756
65 5.29296 13.8164 25.7967
66 5.37502 13.1975 27.0978
67 5.45708 13.724 28.4922
68 5.53914 12.2495 29.7744
69 5.6212 11.0458 30.9656
70 5.70326 11.4268 32.2333
71 5.78532 10.4873 33.4311
72 5.86739 9.86476 34.59
73 5.94945 9.39501 35.7244
74 6.03151 8.21698 36.7444
75 6.11357 7.07372 37.6467
76 6.19563 6.15962 38.4533
77 6.27769 5.38076 39.1767
78 6.35975 4.09617 39.7422
79 6.44181 3.77476 40.2767
80 6.52388 3.12853 40.7311
81 6.60594 2.31187 41.0756
82 6.688 1.59453 41.3189
83 6.77006 1.15783 41.5
84 6.85212 1.04017 41.6667
85 6.93418 0.751364 41.79
86 7.01624 0.449156 41.8656
87 7.09831 0.316568 41.92
88 7.18037 0.195785 41.9544
89 7.26243 0.0802663 41.9689
90 7.34449 0.0603087 41.98
91 7.42655 0.0354526 41.9867
92 7.50861 0.0290637 41.9922
93 7.59067 0.0169987 41.9956
94 7.67273 0.0110717 41.9978
95 7.7548 0.00539222 41.9989
96 7.83686 0.00533078 42
97 7.91892 0.015611 42.0033
98 8.00098 0 42.0033
99 8.08304 0.0399064 42.0122
100 8.1651 0.0244203 42.0178
101 8.24716 0.00481006 42.0189
102 8.32923 0.0374585 42.0278
103 8.41129 0.0460338 42.0389
104 8.49335 0.0405469 42.0489
105 8.57541 0.0707795 42.0667
106 8.65747 0.0955488 42.0911
107 8.73953 0.123507 42.1233
108 8.82159 0.133908 42.1589
109 8.90365 0.168216 42.2044
110 8.98572 0.234191 42.2689
111 9.06778 0.229519 42.3333
112 9.14984 0.322588 42.4256
113 9.2319 0.256178 42.5
114 9.31396 0.288926 42.5856
115 9.39602 0.291532 42.6733
116 9.47808 0.366258 42.7856
117 9.56015 0.370493 42.9011
118 9.64221 0.416581 43.0333
119 9.72427 0.409734 43.1656
120 9.80633 0.477768 43.3222
121 9.88839 0.542547 43.5033
122 9.97045 0.438876 43.6522
123 10.0525 0.564333 43.8467
124 10.1346 0.557666 44.0422
125 10.2166 0.564453 44.2433
126 10.2987 0.623286 44.4689
127 10.3808 0.676489 44.7178
128 10.4628 0.657295 44.9633
129 10.5449 0.638562 45.2056
130 10.6269 0.694639 45.4733
131 10.709 0.653321 45.7289
132 10.7911 0.762927 46.0322
133 10.8731 0.803908 46.3567
134 10.9552 0.778669 46.6756
135 11.0372 0.791377 47.0044
136 11.1193 0.872059 47.3722
137 11.2014 0.85397 47.7378
138 11.2834 0.887042 48.1233
139 11.3655 0.86215 48.5033
140 11.4476 0.906891 48.9089
141 11.5296 0.906146 49.32
142 11.6117 0.881497 49.7256
143 11.6937 0.973522 50.18
144 11.7758 0.99744 50.6522
145 11.8579 0.982282 51.1233
146 11.9399 1.00465 51.6122
147 12.022 1.09516 52.1522
148 12.104 1.11346 52.7089
149 12.1861 1.01746 53.2244
150 12.2682 1.04955 53.7633
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.04307 0.00111111
35 2.83112 0.243233 0.00777778
36 2.91318 1.6502 0.0555556
37 2.99524 2.86653 0.143333
38 3.0773 5.46225 0.32
39 3.15936 7.50558 0.575556
40 3.24142 10.7188 0.96
41 3.32348 12.7377 1.44
42 3.40555 14.2398 2.00333
43 3.48761 14.9404 2.62333
44 3.56967 15.2582 3.28667
45 3.65173 16.3352 4.03
46 3.73379 17.5531 4.86556
47 3.81585 15.1683 5.61889
48 3.89791 15.6603 6.43111
49 3.97997 15.8661 7.28889
50 4.06204 15.4183 8.15667
51 4.1441 15.511 9.06556
52 4.22616 16.5542 10.0744
53 4.30822 16.7188 11.1333
54 4.39028 16.6577 12.2289
55 4.47234 16.5248 13.3567
56 4.5544 16.2947 14.51
57 4.63647 16.0264 15.6856
58 4.71853 16.205 16.9167
59 4.80059 14.8765 18.0867
60 4.88265 15.3851 19.3378
61 4.96471 15.2648 20.6222
62 5.04677 14.8152 21.91
63 5.12883 14.1453 23.18
64 5.21089 13.8376 24.4622
65 5.29296 13.8768 25.7889
66 5.37502 13.4424 27.1133
67 5.45708 13.3393 28.4689
68 5.53914 12.0984 29.7356
69 5.6212 11.7195 30.9989
70 5.70326 11.0221 32.2222
71 5.78532 10.8731 33.4644
72 5.86739 9.7991 34.6156
73 5.94945 8.85957 35.6856
74 6.03151 8.16497 36.6989
75 6.11357 6.90206 37.5789
76 6.19563 6.48204 38.4278
77 6.27769 5.23779 39.1322
78 6.35975 4.58829 39.7656
79 6.44181 3.91508 40.32
80 6.52388 3.03063 40.76
81 6.60594 2.20135 41.0878
82 6.688 1.54253 41.3233
83 6.77006 1.32004 41.53
84 6.85212 0.922307 41.6778
85 6.93418 0.73135 41.7978
86 7.01624 0.456463 41.8744
87 7.09831 0.297668 41.9256
88 7.18037 0.189277 41.9589
89 7.26243 0.0862947 41.9744
90 7.34449 0.0661616 41.9867
91 7.42655 0.0176555 41.99
92 7.50861 0.0286917 41.9956
93 7.59067 0.0112552 41.9978
94 7.67273 0.00550787 41.9989
95 7.7548 0.00537088 42
96 7.83686 0 42
97 7.91892 0 42
98 8.00098 0.0101401 42.0022
99 8.08304 0.00498219 42.0033
100 8.1651 0.0194814 42.0078
101 8.24716 0.0286744 42.0144
102 8.32923 0.0327265 42.0222
103 8.41129 0.0275605 42.0289
104 8.49335 0.0225571 42.0344
105 8.57541 0.0574423 42.0489
106 8.65747 0.0826407 42.07
107 8.73953 0.102297 42.0967
108 8.82159 0.150387 42.1367
109 8.90365 0.127198 42.1711
110 8.98572 0.197474 42.2256
111 9.06778 0.201654 42.2822
112 9.14984 0.260219 42.3567
113 9.2319 0.278925 42.4378
114 9.31396 0.285246 42.5222
115 9.39602 0.317029 42.6178
116 9.47808 0.293448 42.7078
117 9.56015 0.345096 42.8156
118 9.64221 0.37456 42.9344
119 9.72427 0.347472 43.0467
120 9.80633 0.426762 43.1867
121 9.88839 0.469836 43.3433
122 9.97045 0.471487 43.5033
123 10.0525 0.560574 43.6967
124 10.1346 0.538545 43.8856
125 10.2166 0.620903 44.1067
126 10.2987 0.608237 44.3267
127 10.3808 0.561911 44.5333
128 10.4628 0.616194 44.7633
129 10.5449 0.673397 45.0189
130 10.6269 0.648644 45.2689
131 10.709 0.701116 45.5433
132 10.7911 0.710399 45.8256
133 10.8731 0.663275 46.0933
134 10.9552 0.735347 46.3944
135 11.0372 0.732295 46.6989
136 11.1193 0.758422 47.0189
137 11.2014 0.758098 47.3433
138 11.2834 0.879322 47.7256
139 11.3655 0.877016 48.1122
140 11.4476 0.86468 48.4989
141 11.5296 0.867047 48.8922
