# Time-averaged data for fix thermo_detailed
# TimeStep v_temp v_press v_pe v_ke v_vol v_dens
622500 300.482 -18.4761 -20504.5 3361.48 55277.3 1.03202
622600 297.132 -214.397 -20552.9 3324.01 55229.9 1.03291
622700 299.81 23.8081 -20591.8 3353.97 55051.8 1.03625
622800 301.347 161.042 -20602.5 3371.16 54860.2 1.03987
622900 296.202 113.872 -20575.6 3313.61 54792.2 1.04116
623000 301.168 -10.3566 -20565 3369.16 54884.5 1.03941
623100 303.381 -99.6415 -20463.5 3393.92 55094.3 1.03545
623200 306.111 -8.27479 -20373.1 3424.46 55274.2 1.03208
623300 297.481 -98.1231 -20403.5 3327.92 55384.7 1.03002
623400 301.782 203.837 -20378.6 3376.02 55377.5 1.03016
623500 300.625 101.239 -20446.4 3363.09 55493.9 1.028
623600 299.087 -356.942 -20492.2 3345.88 55751.7 1.02324
623700 301.404 -177.704 -20401.8 3371.8 55540.9 1.02713
623800 301.356 291.134 -20435.3 3371.27 55141.9 1.03456
623900 298.16 35.9259 -20518.3 3335.51 55026.1 1.03674
624000 303.001 427.898 -20469.4 3389.66 55115.4 1.03506
624100 299.622 -498.469 -20442.4 3351.86 55647.4 1.02517
624200 301.876 -293.822 -20469.5 3377.08 55640.1 1.0253
624300 299.142 213.443 -20574.2 3346.5 55213.2 1.03322
624400 299.015 289.013 -20528.5 3345.08 55225.4 1.03299
624500 301.31 59.1417 -20461 3370.75 55548.9 1.02698
624600 299.266 -463.926 -20440.8 3347.88 55685.3 1.02446
624700 302.766 299.103 -20494.7 3387.04 55413.6 1.02949
624800 298.469 -315.9 -20533.2 3338.97 55325 1.03113
624900 301.356 444.328 -20445.9 3371.26 55198.8 1.03349
625000 301.131 -338.472 -20417.7 3368.74 55502.3 1.02784
625100 300.985 -229.421 -20378.4 3367.11 55425.8 1.02926
625200 303.969 435.258 -20350.3 3400.5 55062.9 1.03604
625300 301.572 56.2183 -20475.5 3373.68 55081 1.0357
625400 295.764 -169.285 -20443.5 3308.71 55217.2 1.03315
625500 301.91 107.36 -20396.6 3377.46 55146.6 1.03447
625600 300.051 57.0356 -20469 3356.66 55227.7 1.03295
625700 299.499 -48.8514 -20481.3 3350.49 55281.3 1.03195
625800 304.446 242.87 -20393.8 3405.83 55228.4 1.03294
625900 303.242 -129.484 -20393.9 3392.36 55395.6 1.02982
626000 300.144 -142.838 -20455.8 3357.71 55477.1 1.02831
626100 295.969 -84.97 -20504.7 3311 55192.4 1.03362
626200 297.683 362.572 -20573.6 3330.18 54746 1.04204
626300 301.231 315.43 -20497.5 3369.87 54873.1 1.03963
626400 302.906 -216.569 -20417.8 3388.6 55326.7 1.0311
626500 303.869 -354.599 -20417.1 3399.37 55410.5 1.02954
626600 299.02 18.4209 -20451.9 3345.14 55115.1 1.03506
626700 298.898 203.382 -20539.9 3343.77 54926.9 1.03861
626800 296.995 -144.133 -20555 3322.48 54924.2 1.03866
626900 300.695 -20.5346 -20498.5 3363.87 54656 1.04376
627000 298.5 -95.6378 -20494.1 3339.32 54384.8 1.04896
627100 301.925 307.105 -20415.7 3377.63 54162.2 1.05327
627200 300.819 274.201 -20412.7 3365.25 54238.4 1.0518
627300 297.299 -112.705 -20468.1 3325.88 54550.3 1.04578
627400 302.928 83.0706 -20449.8 3388.85 54732 1.04231
627500 301.929 -248.603 -20467.9 3377.67 54991 1.0374
627600 296.246 -45.0955 -20516.9 3314.1 54997.1 1.03728
627700 300.606 -146.245 -20434.7 3362.87 54963.5 1.03791
627800 302.658 292.015 -20503.9 3385.83 54945.1 1.03826
627900 297.667 -181.548 -20522.8 3330 55143.1 1.03454
628000 305.301 249.431 -20485.4 3415.39 55141.5 1.03456
628100 300.539 -244.761 -20483.9 3362.12 55265.7 1.03224
628200 297.152 16.9218 -20512.7 3324.24 55228.8 1.03293
628300 301.376 55.4539 -20511.8 3371.49 55115.3 1.03506
628400 299.578 -11.2815 -20457.3 3351.37 54998.1 1.03726
628500 300.721 92.9259 -20444.7 3364.16 54902.1 1.03908
628600 302.744 67.6641 -20399.3 3386.79 54963.6 1.03791
628700 296.932 39.627 -20462.5 3321.77 55129.6 1.03479
628800 297.733 -215.567 -20431.5 3330.74 55339.7 1.03086
628900 300.551 -256.976 -20380.4 3362.26 55260.4 1.03234
629000 301.89 326.157 -20406.1 3377.24 54794.1 1.04113
629100 298.273 111.668 -20490.8 3336.77 54531.7 1.04613
629200 301.316 86.1436 -20462.9 3370.82 54566.2 1.04547
629300 302.397 -114.816 -20393.1 3382.91 54664.1 1.0436
629400 297.132 115.747 -20480.9 3324.01 54725.1 1.04244
629500 299.779 -141.672 -20433.1 3353.62 54955.6 1.03807
629600 300.439 -65.1147 -20446.3 3361 55060.1 1.0361
629700 299.786 141.564 -20516.3 3353.69 54918.1 1.03877
629800 299.304 -59.9075 -20487.8 3348.3 55063.8 1.03603
629900 301.69 -126.533 -20388.5 3375 55244.6 1.03263
630000 301.146 -262.573 -20407.1 3368.92 55105.2 1.03525
630100 299.702 393.773 -20484 3352.76 54684.3 1.04322
630200 294.339 95.9766 -20567.7 3292.77 54728.6 1.04237
630300 299.204 59.8119 -20572.7 3347.19 54994.2 1.03734
630400 300.271 -18.0487 -20494.3 3359.13 55362.2 1.03045
630500 303.996 -394.592 -20387.8 3400.8 55626.5 1.02554
630600 301.184 -89.8691 -20376 3369.34 55394.5 1.02984
630700 297.34 -14.1337 -20461.2 3326.34 54967.6 1.03784
630800 302.441 409.368 -20448.8 3383.4 54703.4 1.04285
630900 302.896 -70.2299 -20335.8 3388.49 54816 1.04071
631000 300.044 -133.809 -20349.2 3356.59 54755.8 1.04185
631100 299.857 347.875 -20443.2 3354.5 54646.7 1.04393
631200 297.763 -130.968 -20515.2 3331.06 54902.1 1.03908
631300 297.39 -153.109 -20527.9 3326.89 54971.8 1.03776
631400 300.767 173.024 -20524.8 3364.67 54974.2 1.03772
631500 302.55 -447.56 -20482.5 3384.62 55083.1 1.03566
631600 306.73 145.522 -20432.8 3431.39 54956.5 1.03805
631700 300.959 -42.4891 -20485.6 3366.82 55006.2 1.03711
631800 297.32 51.6405 -20508.8 3326.11 55052.3 1.03624
631900 302.502 114.98 -20423 3384.08 55021.2 1.03683
632000 299.468 -261.519 -20427.2 3350.14 55196.9 1.03353
632100 298.137 116.684 -20484 3335.25 55280.5 1.03196
632200 305.107 153.586 -20416.3 3413.23 55364.2 1.03041
632300 299.549 -233.593 -20414.9 3351.04 55551.5 1.02693
632400 299.713 167.017 -20483.3 3352.89 55547.6 1.027
632500 296.262 -265.248 -20566.5 3314.28 55617.6 1.02571
632600 300.635 173.148 -20488.4 3363.2 55485.2 1.02816
632700 298.58 -78.0259 -20446.9 3340.21 55375.2 1.0302
632800 303.804 50.937 -20459.6 3398.65 55290.8 1.03177
632900 297.091 2.17112 -20494.3 3323.55 55245.2 1.03262
633000 301.384 -89.1963 -20486 3371.58 55159.9 1.03422
633100 303.055 3.57437 -20393.3 3390.27 55029.8 1.03666
633200 296.082 -227.984 -20476 3312.26 54845.6 1.04015
633300 303.067 353.405 -20462.2 3390.41 54580.5 1.0452
633400 299.59 -290.226 -20499.1 3351.51 54870.9 1.03967
633500 296.764 -405.9 -20494.1 3319.9 54963.6 1.03791
633600 299.839 242.279 -20423.3 3354.3 54504.6 1.04666
633700 297.81 447.621 -20431.7 3331.6 54456.9 1.04758
633800 300.606 -254.444 -20405.4 3362.87 54948.5 1.03821
633900 300.297 -253.334 -20356.1 3359.41 55077.2 1.03577
634000 296.952 162.015 -20420.6 3321.99 54910.4 1.03892
634100 295.593 259.669 -20489.7 3306.8 55008.3 1.03707
634200 299.285 -227.092 -20378.7 3348.1 55292.4 1.03174
634300 302.375 -108.146 -20378.4 3382.66 55331 1.03102
634400 298.607 -286.211 -20448.5 3340.51 55202.4 1.03343
634500 300.487 353.107 -20554 3361.55 54784.5 1.04131
634600 296.207 295.212 -20585.7 3313.66 54761.2 1.04175
634700 301.175 -12.0287 -20509 3369.24 55139.1 1.03461
634800 301.878 -114.724 -20509.2 3377.11 55478.6 1.02828
634900 296.034 -316.16 -20552.6 3311.73 55605.2 1.02594
635000 300.43 254.915 -20546.4 3360.91 55409.1 1.02957
635100 302.662 -71.9905 -20483.9 3385.87 55416 1.02944
635200 304.577 -93.996 -20434.9 3407.3 55364.7 1.03039
635300 300.572 28.8479 -20514.9 3362.5 55195.2 1.03356
635400 300.114 173.028 -20595.4 3357.37 55150.3 1.0344
635500 299.335 4.81071 -20590.7 3348.65 55340.7 1.03084
635600 300.52 89.3745 -20562.8 3361.91 55450.3 1.0288
635700 298.509 -180.826 -20559 3339.41 55528.2 1.02736
635800 298.836 42.0407 -20566 3343.07 55412.5 1.02951
635900 304.065 -10.5194 -20507.6 3401.56 55410.4 1.02954
636000 301.009 3.80886 -20533.2 3367.38 55489.2 1.02808
636100 297.144 -293.16 -20527.9 3324.14 55416.8 1.02943
636200 303.278 471.615 -20458 3392.77 54936 1.03844
636300 297.087 115.219 -20439.3 3323.51 54811.7 1.04079
636400 301.577 148.246 -20487 3373.74 54874.7 1.0396
636500 300.169 9.39912 -20504.6 3357.98 55066.3 1.03598
636600 294.682 -145.701 -20564.9 3296.6 55280.7 1.03196
636700 299.198 128.306 -20617.4 3347.12 55366.6 1.03036
636800 300.949 -280.421 -20557 3366.71 55465 1.02853
636900 297.717 78.1071 -20529.3 3330.56 55362 1.03045
637000 299.948 310.055 -20492.1 3355.51 55234.4 1.03283
637100 300.878 -208.292 -20495.6 3365.92 55316.6 1.03129
637200 301.036 7.81308 -20506.9 3367.68 55342 1.03082
637300 301.789 -77.6592 -20393.6 3376.11 55383.3 1.03005
637400 304.112 74.1357 -20401.6 3402.09 55317.9 1.03127
637500 301.995 68.3031 -20523.1 3378.41 55221.5 1.03307
637600 295.961 -176.322 -20556.2 3310.91 55305.6 1.03149
