# Time-averaged data for fix rdf_OO_avg
# TimeStep Number-of-rows
# Row c_rdf_OO[1] c_rdf_OO[2] c_rdf_OO[3]
610000 150
130 10.6269 1.00049 164.168
131 10.709 1.01591 168.065
132 10.7911 0.996598 171.946
133 10.8731 1.0107 175.942
134 10.9552 1.0078 179.987
135 11.0372 0.997481 184.051
136 11.1193 0.995199 188.166
137 11.2014 1.00738 192.393
138 11.2834 1.00369 196.667
139 11.3655 1.00566 201.011
140 11.4476 1.00312 205.408
141 11.5296 1.00129 209.859
142 11.6117 0.9976 214.357
143 11.6937 0.993253 218.9
144 11.7758 1.0056 223.564
145 11.8579 0.995499 228.245
146 11.9399 0.999488 233.01
147 12.022 0.985161 237.772
148 12.104 0.998923 242.666
149 12.1861 0.990885 247.588
150 12.2682 0.99906 252.616
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000573318 0.000111919
31 2.50287 0.0421241 0.00895355
32 2.58493 0.564189 0.135199
33 2.66699 2.01785 0.615893
34 2.74905 3.09521 1.3991
35 2.83112 3.03535 2.21377
36 2.91318 2.27195 2.85943
37 2.99524 1.55507 3.32669
38 3.0773 1.15282 3.69233
39 3.15936 0.885074 3.98825
40 3.24142 0.802362 4.27062
41 3.32348 0.794565 4.56463
42 3.40555 0.802864 4.87644
43 3.48761 0.80816 5.20571
44 3.56967 0.816758 5.55422
45 3.65173 0.869139 5.94236
46 3.73379 0.918501 6.37124
47 3.81585 0.975957 6.84712
48 3.89791 0.982385 7.34695
49 3.97997 1.02516 7.89077
50 4.06204 1.05611 8.47431
51 4.1441 1.09601 9.10464
52 4.22616 1.10886 9.76777
53 4.30822 1.1136 10.4599
54 4.39028 1.12379 11.1851
55 4.47234 1.13414 11.9447
56 4.5544 1.12756 12.7279
57 4.63647 1.11654 13.5316
58 4.71853 1.11928 14.366
59 4.80059 1.09979 15.2147
60 4.88265 1.03915 16.0442
61 4.96471 1.00059 16.8701
62 5.04677 1.02049 17.7405
63 5.12883 0.983275 18.6066
64 5.21089 0.948753 19.4693
65 5.29296 0.945409 20.3562
66 5.37502 0.919525 21.246
67 5.45708 0.902219 22.1457
68 5.53914 0.903167 23.0736
69 5.6212 0.89855 24.0244
70 5.70326 0.88726 24.9909
71 5.78532 0.91307 26.0142
72 5.86739 0.91963 27.0744
73 5.94945 0.927126 28.1735
74 6.03151 0.9648 29.3487
75 6.11357 0.969997 30.5628
76 6.19563 0.971595 31.8118
77 6.27769 1.02357 33.1625
78 6.35975 1.03364 34.5627
79 6.44181 1.03339 35.9987
80 6.52388 1.06133 37.5114
81 6.60594 1.04637 39.0405
82 6.688 1.06856 40.641
83 6.77006 1.0708 42.2843
84 6.85212 1.05409 43.9417
85 6.93418 1.06508 45.6565
86 7.01624 1.05232 47.3913
87 7.09831 1.03827 49.143
88 7.18037 1.02674 50.9156
89 7.26243 1.02869 52.7324
90 7.34449 1.02248 54.5793
91 7.42655 0.989526 56.4069
92 7.50861 1.00286 58.3002
93 7.59067 0.99762 60.225
94 7.67273 0.991424 62.1794
95 7.7548 0.982919 64.1589
96 7.83686 0.971799 66.1575
97 7.91892 0.973022 68.2007
98 8.00098 0.975635 70.2921
99 8.08304 0.987633 72.453
100 8.1651 0.996724 74.6782
101 8.24716 0.974004 76.8968
102 8.32923 0.989643 79.1959
103 8.41129 0.990686 81.5429
104 8.49335 1.00399 83.968
105 8.57541 0.994449 86.4168
106 8.65747 0.99226 88.9071
107 8.73953 0.999619 91.4638
108 8.82159 0.995712 94.0586
109 8.90365 0.998558 96.7093
110 8.98572 1.00449 99.4254
111 9.06778 0.997459 102.172
112 9.14984 1.0034 104.985
113 9.2319 1.01168 107.872
114 9.31396 1.00871 110.802
115 9.39602 0.999554 113.758
116 9.47808 1.0005 116.767
117 9.56015 0.989312 119.795
118 9.64221 1.00091 122.911
119 9.72427 1.0022 126.085
120 9.80633 0.998946 129.302
121 9.88839 0.987292 132.534
122 9.97045 0.996483 135.851
123 10.0525 1.00538 139.253
124 10.1346 1.00035 142.694
125 10.2166 0.990769 146.157
126 10.2987 1.00771 149.736
127 10.3808 0.990093 153.309
128 10.4628 0.997588 156.966
129 10.5449 1.00126 160.694
130 10.6269 1.01544 164.534
131 10.709 1.00276 168.385
132 10.7911 1.00954 172.321
133 10.8731 0.999739 176.279
134 10.9552 1.00444 180.316
135 11.0372 1.00334 184.409
136 11.1193 0.994632 188.527
137 11.2014 0.996394 192.713
138 11.2834 0.998288 196.969
139 11.3655 0.99609 201.278
140 11.4476 0.996946 205.653
141 11.5296 0.997994 210.095
142 11.6117 0.998533 214.603
143 11.6937 0.999983 219.182
144 11.7758 1.00036 223.828
145 11.8579 0.998314 228.528
146 11.9399 0.996953 233.288
147 12.022 1.00697 238.161
148 12.104 0.999062 243.063
149 12.1861 0.997176 248.021
150 12.2682 0.998671 253.055
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000568776 0.000111919
31 2.50287 0.0385219 0.00817012
32 2.58493 0.575686 0.136766
33 2.66699 2.00756 0.614214
34 2.74905 3.20758 1.42462
35 2.83112 3.07512 2.24868
36 2.91318 2.1662 2.86335
37 2.99524 1.54066 3.32557
38 3.0773 1.12717 3.68248
39 3.15936 0.89221 3.9803
40 3.24142 0.803032 4.26245
41 3.32348 0.781776 4.5512
42 3.40555 0.782652 4.85473
43 3.48761 0.785612 5.17426
44 3.56967 0.825532 5.52602
45 3.65173 0.864346 5.91136
46 3.73379 0.909727 6.33542
47 3.81585 0.942618 6.79429
48 3.89791 0.996421 7.3005
49 3.97997 1.02223 7.84186
50 4.06204 1.06926 8.43167
51 4.1441 1.08897 9.05686
52 4.22616 1.09943 9.71337
53 4.30822 1.11784 10.4071
54 4.39028 1.12717 11.1333
55 4.47234 1.14734 11.9005
56 4.5544 1.16422 12.7079
57 4.63647 1.14787 13.5328
58 4.71853 1.11557 14.3633
59 4.80059 1.0936 15.2058
60 4.88265 1.0362 16.0318
61 4.96471 1.03905 16.8881
62 5.04677 1.00632 17.7449
63 5.12883 0.980428 18.6073
64 5.21089 0.960352 19.4791
65 5.29296 0.933942 20.354
66 5.37502 0.917814 21.2405
67 5.45708 0.90915 22.1457
68 5.53914 0.904087 23.0731
69 5.6212 0.906806 24.0311
70 5.70326 0.881954 24.9903
71 5.78532 0.897185 25.9942
72 5.86739 0.913028 27.0451
73 5.94945 0.928855 28.1444
74 6.03151 0.942638 29.2909
75 6.11357 0.967829 30.5003
76 6.19563 0.980091 31.7581
77 6.27769 0.992051 33.0652
78 6.35975 1.02157 34.4467
79 6.44181 1.03624 35.8844
80 6.52388 1.05334 37.3831
81 6.60594 1.05881 38.9279
82 6.688 1.06993 40.5279
83 6.77006 1.06919 42.1663
84 6.85212 1.06032 43.8309
85 6.93418 1.05778 45.5313
86 7.01624 1.04691 47.2543
87 7.09831 1.04364 49.0124
88 7.18037 1.03101 50.7897
89 7.26243 1.03106 52.6079
90 7.34449 1.02422 54.4548
91 7.42655 1.01223 56.3213
92 7.50861 0.990606 58.1886
93 7.59067 0.986569 60.0891
94 7.67273 0.988182 62.0341
95 7.7548 0.991256 64.0271
96 7.83686 0.992796 66.0655
97 7.91892 0.983606 68.1276
98 8.00098 0.981273 70.2278
99 8.08304 0.978858 72.3659
100 8.1651 0.99404 74.5816
101 8.24716 0.986734 76.8253
102 8.32923 0.979835 79.0979
103 8.41129 0.98766 81.4341
104 8.49335 0.985593 83.8112
105 8.57541 0.993856 86.2547
106 8.65747 0.999446 88.7593
107 8.73953 1.00246 91.3191
108 8.82159 1.00102 93.9236
109 8.90365 0.990887 96.5499
110 8.98572 0.999315 99.2475
111 9.06778 1.01745 102.045
112 9.14984 1.00038 104.845
113 9.2319 0.990763 107.668
114 9.31396 0.999674 110.567
115 9.39602 0.99865 113.515
116 9.47808 0.982058 116.465
117 9.56015 0.996754 119.51
118 9.64221 0.989163 122.585
119 9.72427 0.992231 125.722
120 9.80633 0.992441 128.912
121 9.88839 1.01261 132.223
122 9.97045 0.998921 135.543
123 10.0525 1.00736 138.946
124 10.1346 0.998716 142.375
125 10.2166 0.996542 145.853
126 10.2987 1.00895 149.431
127 10.3808 0.995263 153.017
128 10.4628 1.01101 156.717
129 10.5449 1.00525 160.454
130 10.6269 1.00335 164.242
131 10.709 1.00206 168.084
132 10.7911 1.00826 172.01
133 10.8731 1.00575 175.985
134 10.9552 0.996098 179.982
135 11.0372 0.997476 184.045
136 11.1193 0.999104 188.174
137 11.2014 0.999352 192.367
138 11.2834 0.992724 196.592
139 11.3655 1.00766 200.944
140 11.4476 1.00151 205.332
141 11.5296 0.991293 209.738
142 11.6117 0.997243 214.233
143 11.6937 1.00122 218.81
144 11.7758 1.00158 223.454
145 11.8579 0.994079 228.127
146 11.9399 1.00156 232.901
147 12.022 1.00063 237.735
148 12.104 0.9976 242.622
149 12.1861 0.997582 247.575
150 12.2682 0.993573 252.574
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.00115193 0.000223839
31 2.50287 0.0416924 0.00895355
32 2.58493 0.582835 0.139228
33 2.66699 2.00782 0.617012
34 2.74905 3.1246 1.40694
35 2.83112 3.05698 2.22652
36 2.91318 2.24811 2.86469
37 2.99524 1.5235 3.32188
38 3.0773 1.10774 3.67275
39 3.15936 0.909111 3.97627
40 3.24142 0.804305 4.25898
41 3.32348 0.789281 4.55064
42 3.40555 0.768438 4.8488
43 3.48761 0.817619 5.18142
44 3.56967 0.809998 5.52669
45 3.65173 0.891809 5.92457
46 3.73379 0.889674 6.33956
47 3.81585 0.972215 6.81309
48 3.89791 0.998466 7.32043
49 3.97997 1.04968 7.87655
50 4.06204 1.05805 8.46055
51 4.1441 1.05106 9.06435
52 4.22616 1.11722 9.73195
53 4.30822 1.14435 10.4424
54 4.39028 1.13503 11.1741
55 4.47234 1.14375 11.9395
56 4.5544 1.14007 12.7305
57 4.63647 1.12527 13.5396
58 4.71853 1.10992 14.3662
59 4.80059 1.09815 15.2126
60 4.88265 1.04749 16.0479
61 4.96471 1.0076 16.8786
62 5.04677 1.0199 17.7474
63 5.12883 0.971022 18.6017
64 5.21089 0.962466 19.4758
65 5.29296 0.941215 20.3578
66 5.37502 0.927518 21.2542
67 5.45708 0.917445 22.1681
68 5.53914 0.891561 23.0832
69 5.6212 0.894687 24.0288
70 5.70326 0.89202 24.9992
71 5.78532 0.904524 26.0119
72 5.86739 0.902083 27.0507
73 5.94945 0.936168 28.1591
74 6.03151 0.949276 29.3144
75 6.11357 0.973997 30.5321
76 6.19563 0.981523 31.7924
77 6.27769 1.0003 33.1109
78 6.35975 1.01647 34.4861
79 6.44181 1.0423 35.9328
80 6.52388 1.0337 37.4045
81 6.60594 1.06374 38.9572
82 6.688 1.05914 40.5418
83 6.77006 1.06943 42.1813
84 6.85212 1.06179 43.849
85 6.93418 1.05186 45.5409
86 7.01624 1.06483 47.2943
87 7.09831 1.04195 49.0504
88 7.18037 1.04078 50.8452
89 7.26243 1.0258 52.6548
90 7.34449 1.02275 54.5001
91 7.42655 1.0111 56.3653
92 7.50861 0.992008 58.236
93 7.59067 0.989385 60.1429
94 7.67273 1.00501 62.122
95 7.7548 0.981403 64.0959
96 7.83686 0.987047 66.1236
97 7.91892 0.981396 68.1821
98 8.00098 0.985183 70.2916
99 8.08304 0.991685 72.4588
100 8.1651 0.985706 74.657
101 8.24716 0.97587 76.8771
102 8.32923 0.985233 79.1634
103 8.41129 0.973477 81.4673
104 8.49335 0.986253 83.8471
105 8.57541 0.991711 86.2864
106 8.65747 0.995329 88.7818
107 8.73953 1.00562 91.3509
108 8.82159 0.999672 93.953
109 8.90365 0.999087 96.6024
110 8.98572 1.00191 99.3083
111 9.06778 1.00644 102.077
112 9.14984 1.0033 104.886
113 9.2319 1.00076 107.739
114 9.31396 1.00705 110.661
115 9.39602 0.998428 113.609
116 9.47808 0.999265 116.612
117 9.56015 0.992554 119.646
118 9.64221 0.999101 122.754
119 9.72427 0.994493 125.899
120 9.80633 0.989296 129.081
121 9.88839 1.01255 132.393
122 9.97045 0.992839 135.694
123 10.0525 1.00882 139.104
124 10.1346 0.995581 142.525
125 10.2166 0.998729 146.011
126 10.2987 0.991265 149.528
127 10.3808 0.997905 153.125
128 10.4628 0.996614 156.774
129 10.5449 1.00335 160.506
130 10.6269 1.00511 164.303
131 10.709 1.00665 168.164
132 10.7911 0.998982 172.055
133 10.8731 1.00355 176.024
134 10.9552 1.00461 180.057
135 11.0372 1.00221 184.141
136 11.1193 0.999455 188.274
137 11.2014 1.00144 192.477
138 11.2834 0.995023 196.714
139 11.3655 1.00206 201.044
140 11.4476 0.998819 205.422
141 11.5296 0.998455 209.862
142 11.6117 1.00146 214.378
143 11.6937 0.998217 218.944
144 11.7758 1.00063 223.585
145 11.8579 0.994487 228.263
146 11.9399 0.993751 233.001
147 12.022 1.00362 237.853
148 12.104 0.998371 242.746
149 12.1861 1.00192 247.722
150 12.2682 1.0025 252.769
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0454031 0.00951315
32 2.58493 0.601067 0.143928
33 2.66699 2.00463 0.621153
34 2.74905 3.15667 1.41947
35 2.83112 3.02397 2.23055
36 2.91318 2.2336 2.86491
37 2.99524 1.54285 3.32815
38 3.0773 1.09938 3.67655
39 3.15936 0.897699 3.97639
40 3.24142 0.796939 4.25663
41 3.32348 0.789614 4.54852
42 3.40555 0.775041 4.84936
43 3.48761 0.803679 5.1765
44 3.56967 0.877624 5.55076
45 3.65173 0.896449 5.95087
46 3.73379 0.902483 6.37202
47 3.81585 0.953724 6.83682
48 3.89791 0.993604 7.34203
49 3.97997 1.02265 7.88416
50 4.06204 1.07951 8.48013
51 4.1441 1.07087 9.09558
52 4.22616 1.10978 9.75893
53 4.30822 1.13582 10.4645
54 4.39028 1.14992 11.2062
55 4.47234 1.14964 11.9757
56 4.5544 1.13261 12.7619
57 4.63647 1.11761 13.5659
58 4.71853 1.11109 14.3936
59 4.80059 1.0747 15.2224
60 4.88265 1.05725 16.0658
61 4.96471 1.02092 16.9079
62 5.04677 0.999098 17.7595
63 5.12883 0.971372 18.6145
64 5.21089 0.950685 19.4783
65 5.29296 0.924112 20.3447
66 5.37502 0.915751 21.2301
67 5.45708 0.891942 22.1187
68 5.53914 0.89905 23.0419
69 5.6212 0.887497 23.9802
70 5.70326 0.88976 24.9487
71 5.78532 0.895676 25.952
72 5.86739 0.929045 27.0223
73 5.94945 0.937712 28.1331
74 6.03151 0.970589 29.3148
75 6.11357 0.975758 30.5353
76 6.19563 0.998712 31.8181
77 6.27769 1.01502 33.1569
78 6.35975 1.03023 34.5513
79 6.44181 1.02384 35.973
80 6.52388 1.05614 37.4771
81 6.60594 1.05985 39.0248
82 6.688 1.07193 40.6294
83 6.77006 1.06352 42.2605
84 6.85212 1.06738 43.9377
85 6.93418 1.05757 45.6394
86 7.01624 1.05262 47.3735
87 7.09831 1.0334 49.1159
88 7.18037 1.04181 50.9135
89 7.26243 1.02592 52.7242
90 7.34449 0.998033 54.5258
91 7.42655 1.01795 56.4045
92 7.50861 0.992299 58.2768
93 7.59067 0.986672 60.1792
94 7.67273 0.982802 62.1153
95 7.7548 0.996315 64.1203
96 7.83686 0.96975 66.1133
97 7.91892 0.97809 68.1659
98 8.00098 0.985097 70.2761
99 8.08304 0.977147 72.4128
100 8.1651 0.989395 74.6201
101 8.24716 0.989726 76.8725
102 8.32923 0.987458 79.165
103 8.41129 0.986008 81.4995
104 8.49335 0.995462 83.9024
105 8.57541 0.994177 86.349
106 8.65747 0.980001 88.8071
107 8.73953 0.998301 91.3585
108 8.82159 1.0087 93.9855
109 8.90365 1.00857 96.6609
110 8.98572 0.99085 99.3382
111 9.06778 1.00238 102.096
112 9.14984 1.01383 104.937
113 9.2319 1.01042 107.818
114 9.31396 0.990125 110.693
115 9.39602 1.01036 113.678
116 9.47808 0.987099 116.645
117 9.56015 0.990234 119.673
118 9.64221 0.992999 122.763
119 9.72427 0.997911 125.92
120 9.80633 0.991017 129.109
121 9.88839 1.00536 132.399
122 9.97045 0.995481 135.711
123 10.0525 1.0014 139.097
124 10.1346 0.995928 142.521
125 10.2166 1.00058 146.016
126 10.2987 1.00051 149.567
127 10.3808 1.00757 153.2
128 10.4628 1.00047 156.865
129 10.5449 1.02358 160.674
130 10.6269 0.999579 164.452
131 10.709 0.997434 168.279
132 10.7911 0.999313 172.173
133 10.8731 1.00377 176.144
134 10.9552 1.00559 180.183
135 11.0372 0.998393 184.253
136 11.1193 1.00263 188.402
137 11.2014 0.994516 192.578
138 11.2834 1.00295 196.85
139 11.3655 0.993194 201.144
140 11.4476 0.995075 205.508
141 11.5296 0.992897 209.924
