# Time-averaged data for fix rdf_CO_avg
# TimeStep Number-of-rows
# Row c_rdf_CO[1] c_rdf_CO[2] c_rdf_CO[3]
610000 150
131 10.709 0.973862 150.836
132 10.7911 0.974166 154.619
133 10.8731 0.950409 158.368
134 10.9552 0.966876 162.239
135 11.0372 0.949135 166.097
136 11.1193 1.01239 170.273
137 11.2014 1.00264 174.471
138 11.2834 0.989065 178.672
139 11.3655 0.975582 182.876
140 11.4476 0.982932 187.172
141 11.5296 0.968034 191.466
142 11.6117 1.01688 196.039
143 11.6937 0.989439 200.553
144 11.7758 0.995551 205.159
145 11.8579 1.00434 209.871
146 11.9399 0.991426 214.586
147 12.022 0.98671 219.343
148 12.104 1.01229 224.291
149 12.1861 0.983562 229.163
150 12.2682 1.00118 234.189
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.00439961 0.00111111
35 2.83112 0.0145719 0.005
36 2.91318 0.0569339 0.0211111
37 2.99524 0.163602 0.07
38 3.0773 0.232551 0.143333
39 3.15936 0.310613 0.246667
40 3.24142 0.363328 0.373889
41 3.32348 0.383377 0.515
42 3.40555 0.483209 0.701667
43 3.48761 0.512889 0.909444
44 3.56967 0.520779 1.13056
45 3.65173 0.579055 1.38778
46 3.73379 0.526158 1.63222
47 3.81585 0.549768 1.89889
48 3.89791 0.594832 2.2
49 3.97997 0.604501 2.51889
50 4.06204 0.593382 2.845
51 4.1441 0.635113 3.20833
52 4.22616 0.617125 3.57556
53 4.30822 0.619957 3.95889
54 4.39028 0.61958 4.35667
55 4.47234 0.612905 4.765
56 4.5544 0.672159 5.22944
57 4.63647 0.637004 5.68556
58 4.71853 0.681784 6.19111
59 4.80059 0.640549 6.68278
60 4.88265 0.637324 7.18889
61 4.96471 0.684849 7.75111
62 5.04677 0.666525 8.31667
63 5.12883 0.68855 8.92
64 5.21089 0.61364 9.475
65 5.29296 0.661911 10.0928
66 5.37502 0.700283 10.7667
67 5.45708 0.649672 11.4111
68 5.53914 0.679995 12.1061
69 5.6212 0.692056 12.8344
70 5.70326 0.733265 13.6289
71 5.78532 0.703557 14.4133
72 5.86739 0.722817 15.2422
73 5.94945 0.743501 16.1189
74 6.03151 0.789388 17.0756
75 6.11357 0.786969 18.055
76 6.19563 0.782161 19.055
77 6.27769 0.800151 20.1056
78 6.35975 0.790418 21.1706
79 6.44181 0.829847 22.3178
80 6.52388 0.829222 23.4933
81 6.60594 0.887767 24.7839
82 6.688 0.858093 26.0622
83 6.77006 0.895709 27.43
84 6.85212 0.900772 28.8389
85 6.93418 0.863704 30.2222
86 7.01624 0.916246 31.7244
87 7.09831 0.882453 33.2056
88 7.18037 0.887325 34.7294
89 7.26243 0.930914 36.365
90 7.34449 0.929737 38.0356
91 7.42655 0.95076 39.7822
92 7.50861 0.946904 41.5606
93 7.59067 0.944431 43.3733
94 7.67273 0.966227 45.2683
95 7.7548 0.975318 47.2222
96 7.83686 0.986243 49.24
97 7.91892 0.968567 51.2628
98 8.00098 0.96923 53.3294
99 8.08304 0.989628 55.4833
100 8.1651 1.00888 57.7239
101 8.24716 1.01006 60.0122
102 8.32923 1.0039 62.3322
103 8.41129 1.00327 64.6967
104 8.49335 1.0357 67.1856
105 8.57541 1.06629 69.7978
106 8.65747 1.06652 72.4606
107 8.73953 1.03048 75.0822
108 8.82159 1.02807 77.7472
109 8.90365 1.04424 80.505
110 8.98572 1.05163 83.3333
111 9.06778 1.02621 86.1439
112 9.14984 1.0407 89.0461
113 9.2319 1.05401 92.0383
114 9.31396 1.03918 95.0411
115 9.39602 1.01872 98.0367
116 9.47808 1.0279 101.112
117 9.56015 1.03914 104.276
118 9.64221 1.01949 107.433
119 9.72427 1.01312 110.625
120 9.80633 1.00526 113.845
121 9.88839 0.982129 117.044
122 9.97045 0.983881 120.302
123 10.0525 1.00006 123.669
124 10.1346 0.967722 126.979
125 10.2166 0.979636 130.386
126 10.2987 0.974969 133.83
127 10.3808 0.97887 137.343
128 10.4628 0.972821 140.891
129 10.5449 0.964256 144.462
130 10.6269 0.983691 148.162
131 10.709 0.968705 151.863
132 10.7911 0.990836 155.706
133 10.8731 0.982986 159.577
134 10.9552 0.968629 163.449
135 11.0372 0.983499 167.441
136 11.1193 1.00198 171.567
137 11.2014 0.974953 175.642
138 11.2834 1.00709 179.913
139 11.3655 1.00209 184.226
140 11.4476 1.00429 188.609
141 11.5296 1.00842 193.074
142 11.6117 1.00254 197.577
143 11.6937 1.00729 202.166
144 11.7758 1.0093 206.828
145 11.8579 1.03198 211.662
146 11.9399 1.02286 216.519
147 12.022 1.02003 221.429
148 12.104 1.01482 226.382
149 12.1861 1.0207 231.431
150 12.2682 1.00726 236.481
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0110076 0.00277778
35 2.83112 0.0270952 0.01
36 2.91318 0.0707589 0.03
37 2.99524 0.144946 0.0733333
38 3.0773 0.229123 0.145556
39 3.15936 0.361018 0.265556
40 3.24142 0.396832 0.404444
41 3.32348 0.392669 0.548889
42 3.40555 0.443149 0.72
43 3.48761 0.552822 0.943889
44 3.56967 0.483146 1.14889
45 3.65173 0.496602 1.36944
46 3.73379 0.555301 1.62722
47 3.81585 0.603867 1.92
48 3.89791 0.542546 2.19444
49 3.97997 0.586598 2.50389
50 4.06204 0.587453 2.82667
51 4.1441 0.621714 3.18222
52 4.22616 0.662367 3.57611
53 4.30822 0.622957 3.96111
54 4.39028 0.571246 4.32778
55 4.47234 0.63989 4.75389
56 4.5544 0.634581 5.19222
57 4.63647 0.651199 5.65833
58 4.71853 0.675936 6.15944
59 4.80059 0.617616 6.63333
60 4.88265 0.609666 7.11722
61 4.96471 0.640203 7.64278
62 5.04677 0.63994 8.18556
63 5.12883 0.640574 8.74667
64 5.21089 0.641488 9.32667
65 5.29296 0.680164 9.96111
66 5.37502 0.634721 10.5717
67 5.45708 0.670045 11.2361
68 5.53914 0.648601 11.8989
69 5.6212 0.661075 12.5944
70 5.70326 0.691502 13.3433
71 5.78532 0.718923 14.1444
72 5.86739 0.756116 15.0111
73 5.94945 0.78258 15.9333
74 6.03151 0.756777 16.85
75 6.11357 0.770027 17.8083
76 6.19563 0.7753 18.7994
77 6.27769 0.788239 19.8339
78 6.35975 0.824568 20.9444
79 6.44181 0.850398 22.1194
80 6.52388 0.836603 23.305
81 6.60594 0.808576 24.48
82 6.688 0.857461 25.7572
83 6.77006 0.864938 27.0772
84 6.85212 0.863522 28.4272
85 6.93418 0.903881 29.8744
86 7.01624 0.890023 31.3333
87 7.09831 0.879184 32.8083
88 7.18037 0.936594 34.4161
89 7.26243 0.913645 36.0206
90 7.34449 0.914263 37.6628
91 7.42655 0.931926 39.3744
92 7.50861 0.957276 41.1717
93 7.59067 0.941687 42.9783
94 7.67273 0.964127 44.8683
95 7.7548 0.957499 46.7856
96 7.83686 0.985865 48.8017
97 7.91892 0.964195 50.815
98 8.00098 0.976046 52.8956
99 8.08304 0.976717 55.0206
100 8.1651 1.01999 57.285
101 8.24716 0.9903 59.5278
102 8.32923 1.00241 61.8433
103 8.41129 1.03997 64.2933
104 8.49335 1.04667 66.8072
105 8.57541 0.989017 69.2289
106 8.65747 1.03264 71.8061
107 8.73953 1.02815 74.4211
108 8.82159 1.0302 77.0906
109 8.90365 1.06418 79.9
110 8.98572 1.04098 82.6989
111 9.06778 1.03877 85.5428
112 9.14984 1.05326 88.4789
113 9.2319 1.0416 91.4344
114 9.31396 1.02034 94.3817
115 9.39602 1.02707 97.4011
116 9.47808 1.00318 100.402
117 9.56015 1.01811 103.5
118 9.64221 1.01713 106.649
119 9.72427 0.994279 109.779
120 9.80633 1.02304 113.055
121 9.88839 0.993054 116.288
122 9.97045 0.977112 119.523
123 10.0525 0.965192 122.771
124 10.1346 0.968096 126.082
125 10.2166 0.989969 129.522
126 10.2987 0.970997 132.952
127 10.3808 0.955496 136.38
128 10.4628 0.97584 139.937
129 10.5449 0.956807 143.48
130 10.6269 0.973567 147.141
131 10.709 0.981004 150.887
132 10.7911 0.981155 154.692
133 10.8731 0.983361 158.563
134 10.9552 0.984694 162.498
135 11.0372 0.997611 166.544
136 11.1193 1.00898 170.698
137 11.2014 0.992489 174.845
138 11.2834 0.974228 178.975
139 11.3655 0.984217 183.208
140 11.4476 0.998384 187.565
141 11.5296 1.01462 192.056
142 11.6117 1.01139 196.597
143 11.6937 1.0172 201.228
144 11.7758 1.00419 205.865
145 11.8579 1.00972 210.592
146 11.9399 1.01182 215.396
147 12.022 1.01428 220.277
148 12.104 1.00954 225.202
149 12.1861 1.00418 230.167
150 12.2682 1.00543 235.206
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.0110062 0.00277778
35 2.83112 0.0332106 0.0116667
36 2.91318 0.0920854 0.0377778
37 2.99524 0.152244 0.0833333
38 3.0773 0.224996 0.154444
39 3.15936 0.321977 0.261667
40 3.24142 0.427843 0.411667
41 3.32348 0.399197 0.558889
42 3.40555 0.489647 0.748333
43 3.48761 0.517673 0.958333
44 3.56967 0.511361 1.17556
45 3.65173 0.518191 1.40611
46 3.73379 0.561388 1.66722
47 3.81585 0.515776 1.91778
48 3.89791 0.549288 2.19611
49 3.97997 0.644323 2.53667
50 4.06204 0.568316 2.84944
51 4.1441 0.642004 3.21722
52 4.22616 0.60695 3.57889
53 4.30822 0.644216 3.97778
54 4.39028 0.631625 4.38389
55 4.47234 0.615838 4.795
56 4.5544 0.624724 5.22722
57 4.63647 0.615017 5.66833
58 4.71853 0.646349 6.14833
59 4.80059 0.623692 6.62778
60 4.88265 0.65878 7.15167
61 4.96471 0.63666 7.675
62 5.04677 0.649992 8.22722
63 5.12883 0.632621 8.78222
64 5.21089 0.672344 9.39111
65 5.29296 0.649224 9.99778
66 5.37502 0.666878 10.6406
67 5.45708 0.689344 11.3256
68 5.53914 0.688794 12.0306
69 5.6212 0.687253 12.755
70 5.70326 0.69564 13.51
71 5.78532 0.679361 14.2683
72 5.86739 0.762815 15.1444
73 5.94945 0.722897 15.9978
74 6.03151 0.777404 16.9411
75 6.11357 0.742481 17.8667
76 6.19563 0.80578 18.8983
77 6.27769 0.795717 19.9444
78 6.35975 0.800881 21.025
79 6.44181 0.83765 22.1844
80 6.52388 0.849536 23.3906
81 6.60594 0.822782 24.5883
82 6.688 0.888638 25.9144
83 6.77006 0.875756 27.2533
84 6.85212 0.868318 28.6133
85 6.93418 0.884969 30.0328
86 7.01624 0.903649 31.5167
87 7.09831 0.923798 33.0694
88 7.18037 0.894165 34.6072
89 7.26243 0.908432 36.2056
90 7.34449 0.903509 37.8311
91 7.42655 0.936161 39.5533
92 7.50861 0.930764 41.3039
93 7.59067 0.929927 43.0911
94 7.67273 0.924442 44.9061
95 7.7548 0.966205 46.8444
96 7.83686 0.979766 48.8517
97 7.91892 0.967219 50.875
98 8.00098 1.00039 53.0111
99 8.08304 0.988498 55.1656
100 8.1651 1.02185 57.4378
101 8.24716 1.0013 59.7094
102 8.32923 1.02371 62.0783
103 8.41129 1.04336 64.5406
104 8.49335 1.01009 66.9711
105 8.57541 1.04355 69.5311
106 8.65747 1.00027 72.0317
107 8.73953 1.01639 74.6211
108 8.82159 1.04786 77.3411
109 8.90365 1.02471 80.0511
110 8.98572 1.02494 82.8111
111 9.06778 1.03397 85.6472
112 9.14984 1.03184 88.5289
113 9.2319 1.05439 91.5267
114 9.31396 1.01544 94.465
115 9.39602 1.00999 97.4394
116 9.47808 1.02447 100.509
117 9.56015 1.0175 103.611
118 9.64221 0.998289 106.707
119 9.72427 0.985958 109.817
120 9.80633 0.999826 113.024
121 9.88839 0.974342 116.202
122 9.97045 0.981635 119.457
123 10.0525 0.96128 122.697
124 10.1346 0.967966 126.013
125 10.2166 0.959721 129.354
126 10.2987 0.960839 132.753
127 10.3808 0.957782 136.196
128 10.4628 0.982411 139.783
129 10.5449 0.973636 143.394
130 10.6269 0.959981 147.01
131 10.709 0.945324 150.627
132 10.7911 0.984422 154.45
133 10.8731 0.981966 158.322
134 10.9552 0.977111 162.234
135 11.0372 0.978605 166.21
136 11.1193 0.979499 170.249
137 11.2014 0.978655 174.346
138 11.2834 0.993229 178.563
139 11.3655 0.99765 182.862
140 11.4476 1.02073 187.323
141 11.5296 0.995933 191.739
142 11.6117 1.01417 196.301
143 11.6937 1.00367 200.878
144 11.7758 1.01072 205.553
145 11.8579 1.00082 210.247
146 11.9399 1.02531 215.123
147 12.022 0.990406 219.897
148 12.104 1.01202 224.843
149 12.1861 1.01066 229.849
150 12.2682 0.985631 234.798
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0 0
32 2.58493 0 0
33 2.66699 0 0
34 2.74905 0.00662992 0.00166667
35 2.83112 0.0354118 0.0111111
36 2.91318 0.0609482 0.0283333
37 2.99524 0.137673 0.0694444
38 3.0773 0.223937 0.14
39 3.15936 0.289224 0.236111
40 3.24142 0.43535 0.388333
41 3.32348 0.468597 0.560556
42 3.40555 0.502275 0.754444
43 3.48761 0.500751 0.957222
44 3.56967 0.55285 1.19167
45 3.65173 0.518418 1.42167
46 3.73379 0.53042 1.66778
47 3.81585 0.559416 1.93889
48 3.89791 0.584521 2.23444
49 3.97997 0.611244 2.55667
50 4.06204 0.573486 2.87167
51 4.1441 0.62577 3.22944
52 4.22616 0.597883 3.585
53 4.30822 0.642117 3.98167
54 4.39028 0.663479 4.40722
55 4.47234 0.663388 4.84889
56 4.5544 0.666952 5.30944
57 4.63647 0.639767 5.76722
58 4.71853 0.641766 6.24278
59 4.80059 0.687993 6.77056
60 4.88265 0.641429 7.27944
61 4.96471 0.63802 7.80278
62 5.04677 0.675617 8.37556
63 5.12883 0.665725 8.95833
64 5.21089 0.63018 9.52778
65 5.29296 0.69051 10.1717
66 5.37502 0.698836 10.8439
67 5.45708 0.66074 11.4989
68 5.53914 0.70727 12.2211
69 5.6212 0.687562 12.9444
70 5.70326 0.71949 13.7233
71 5.78532 0.704257 14.5078
72 5.86739 0.721856 15.335
73 5.94945 0.767167 16.2389
74 6.03151 0.769267 17.1706
75 6.11357 0.741395 18.0928
76 6.19563 0.799322 19.1139
77 6.27769 0.800452 20.1639
78 6.35975 0.803805 21.2461
79 6.44181 0.825007 22.3856
80 6.52388 0.807935 23.53
81 6.60594 0.871618 24.7961
82 6.688 0.890629 26.1222
83 6.77006 0.86859 27.4472
84 6.85212 0.884096 28.8289
85 6.93418 0.919298 30.3
86 7.01624 0.920997 31.8089
87 7.09831 0.883895 33.2911
88 7.18037 0.911779 34.8556
89 7.26243 0.909813 36.4528
90 7.34449 0.929884 38.1222
91 7.42655 0.928108 39.8261
92 7.50861 0.955903 41.62
93 7.59067 0.938813 43.4206
94 7.67273 0.93918 45.2611
95 7.7548 0.962472 47.1878
96 7.83686 0.982172 49.1956
97 7.91892 1.00864 51.3006
98 8.00098 0.991843 53.4139
99 8.08304 1.00706 55.6039
100 8.1651 1.01461 57.855
101 8.24716 0.999647 60.1183
102 8.32923 1.00935 62.4489
103 8.41129 1.03375 64.8828
104 8.49335 1.01908 67.3294
105 8.57541 1.04433 69.8856
106 8.65747 1.03989 72.48
107 8.73953 1.02846 75.095
108 8.82159 1.03954 77.7878
109 8.90365 1.04751 80.5517
110 8.98572 1.02603 83.3089
111 9.06778 1.04858 86.1789
112 9.14984 1.07644 89.1783
113 9.2319 1.03632 92.1183
114 9.31396 1.01762 95.0572
115 9.39602 1.03087 98.0861
116 9.47808 1.03925 101.193
117 9.56015 1.00727 104.257
118 9.64221 1.02098 107.417
119 9.72427 0.995731 110.551
120 9.80633 1.00462 113.766
121 9.88839 0.967676 116.916
122 9.97045 0.980617 120.161
123 10.0525 0.974956 123.44
124 10.1346 0.977426 126.782
125 10.2166 0.939269 130.045
126 10.2987 0.948661 133.394
127 10.3808 0.984917 136.927
128 10.4628 0.966816 140.449
129 10.5449 0.962637 144.012
130 10.6269 0.966871 147.647
131 10.709 0.990621 151.428
132 10.7911 0.971061 155.192
133 10.8731 0.96798 159.001
134 10.9552 0.976348 162.901
135 11.0372 0.975381 166.856
136 11.1193 0.98656 170.916
137 11.2014 0.982747 175.02
138 11.2834 1.00399 179.274
139 11.3655 0.993593 183.547
140 11.4476 0.989809 187.864
141 11.5296 1.00109 192.293
142 11.6117 0.982455 196.702
143 11.6937 0.996417 201.237
144 11.7758 1.01376 205.917
145 11.8579 1.01815 210.682
146 11.9399 1.00614 215.456
