# Time-averaged data for fix rdf_OO_avg
# TimeStep Number-of-rows
# Row c_rdf_OO[1] c_rdf_OO[2] c_rdf_OO[3]
610000 150
130 10.6269 1.00074 165.659
131 10.709 1.00202 169.539
132 10.7911 1.00072 173.473
133 10.8731 1.00149 177.47
134 10.9552 1.00208 181.531
135 11.0372 1.00397 185.66
136 11.1193 0.997744 189.825
137 11.2014 1.01054 194.106
138 11.2834 0.996597 198.389
139 11.3655 1.00577 202.776
140 11.4476 0.993524 207.172
141 11.5296 0.998715 211.654
142 11.6117 1.00022 216.207
143 11.6937 0.999923 220.824
144 11.7758 0.998768 225.5
145 11.8579 1.00047 230.249
146 11.9399 0.997788 235.052
147 12.022 1.00052 239.934
148 12.104 1.00619 244.911
149 12.1861 0.997342 249.912
150 12.2682 1.00193 255.003
630000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0467184 0.00984891
32 2.58493 0.591737 0.142921
33 2.66699 2.01041 0.624175
34 2.74905 3.15754 1.42731
35 2.83112 3.02931 2.24454
36 2.91318 2.20201 2.87353
37 2.99524 1.57288 3.34841
38 3.0773 1.11948 3.7052
39 3.15936 0.917795 4.01354
40 3.24142 0.808871 4.29961
41 3.32348 0.777526 4.5887
42 3.40555 0.792748 4.89815
43 3.48761 0.806668 5.22843
44 3.56967 0.828622 5.58388
45 3.65173 0.884913 5.98109
46 3.73379 0.912534 6.40929
47 3.81585 0.959494 6.87957
48 3.89791 0.987764 7.38467
49 3.97997 0.994861 7.91505
50 4.06204 1.04654 8.49625
51 4.1441 1.09494 9.12916
52 4.22616 1.12132 9.80325
53 4.30822 1.11707 10.5011
54 4.39028 1.12143 11.2285
55 4.47234 1.13173 11.9904
56 4.5544 1.1097 12.7651
57 4.63647 1.10637 13.5654
58 4.71853 1.09385 14.385
59 4.80059 1.09244 15.2322
60 4.88265 1.04993 16.0747
61 4.96471 1.01845 16.9194
62 5.04677 1.00143 17.7778
63 5.12883 0.979436 18.6449
64 5.21089 0.967886 19.5294
65 5.29296 0.937367 20.4132
66 5.37502 0.905243 21.2936
67 5.45708 0.928054 22.2236
68 5.53914 0.888099 23.1408
69 5.6212 0.898453 24.0963
70 5.70326 0.892217 25.073
71 5.78532 0.892119 26.0779
72 5.86739 0.891699 27.1111
73 5.94945 0.944299 28.2361
74 6.03151 0.954879 29.4053
75 6.11357 0.985575 30.6451
76 6.19563 0.996969 31.9331
77 6.27769 1.01351 33.2772
78 6.35975 1.02494 34.6724
79 6.44181 1.04527 36.1323
80 6.52388 1.04471 37.6287
81 6.60594 1.05262 39.1746
82 6.688 1.05303 40.7598
83 6.77006 1.06688 42.4056
84 6.85212 1.06746 44.0924
85 6.93418 1.05227 45.7953
86 7.01624 1.04848 47.5324
87 7.09831 1.02674 49.2735
88 7.18037 1.02875 51.0586
89 7.26243 1.03054 52.8881
90 7.34449 1.00242 54.7079
91 7.42655 1.01362 56.5894
92 7.50861 0.995774 58.4789
93 7.59067 0.977252 60.3739
94 7.67273 0.988059 62.3316
95 7.7548 0.959456 64.2734
96 7.83686 0.987735 66.3153
97 7.91892 0.992388 68.4096
98 8.00098 0.971649 70.5029
99 8.08304 0.991434 72.6828
100 8.1651 0.976604 74.8741
101 8.24716 0.975132 77.1062
102 8.32923 0.994259 79.4279
103 8.41129 0.989781 81.7847
104 8.49335 0.997797 84.2071
105 8.57541 1.00084 86.6841
106 8.65747 0.994337 89.1921
107 8.73953 0.993845 91.7468
108 8.82159 1.00561 94.3805
109 8.90365 1.00605 97.0647
110 8.98572 0.994316 99.7668
111 9.06778 0.994795 102.52
112 9.14984 1.0129 105.373
113 9.2319 0.998325 108.237
114 9.31396 0.995895 111.145
115 9.39602 0.999051 114.113
116 9.47808 1.00565 117.154
117 9.56015 0.991904 120.205
118 9.64221 0.995177 123.319
119 9.72427 0.990136 126.47
120 9.80633 1.00008 129.707
121 9.88839 0.997854 132.991
122 9.97045 0.991127 136.307
123 10.0525 0.989992 139.674
124 10.1346 1.00459 143.146
125 10.2166 1.00261 146.668
126 10.2987 0.998762 150.233
127 10.3808 1.0079 153.889
128 10.4628 0.993053 157.548
129 10.5449 1.00331 161.302
130 10.6269 1.00157 165.109
131 10.709 1.00519 168.988
132 10.7911 1.00786 172.938
133 10.8731 1.00506 176.937
134 10.9552 1.00909 181.013
135 11.0372 1.00214 185.122
136 11.1193 0.998038 189.275
137 11.2014 0.999242 193.494
138 11.2834 1.00547 197.802
139 11.3655 0.999741 202.149
140 11.4476 0.995915 206.541
141 11.5296 0.998419 211.008
142 11.6117 1.00416 215.564
143 11.6937 0.991666 220.128
144 11.7758 0.995832 224.776
145 11.8579 1.00558 229.534
146 11.9399 1.00543 234.358
147 12.022 0.997169 239.209
148 12.104 0.9874 244.078
149 12.1861 0.998873 249.07
150 12.2682 0.995208 254.111
640000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0 0
31 2.50287 0.0413067 0.00872971
32 2.58493 0.593126 0.142473
33 2.66699 2.06576 0.638165
34 2.74905 3.14382 1.43973
35 2.83112 3.04835 2.26402
36 2.91318 2.25382 2.90935
37 2.99524 1.5193 3.36911
38 3.0773 1.10838 3.72322
39 3.15936 0.893096 4.02395
40 3.24142 0.795036 4.30576
41 3.32348 0.784337 4.5981
42 3.40555 0.784086 4.90487
43 3.48761 0.814647 5.23917
44 3.56967 0.84409 5.60201
45 3.65173 0.84218 5.98086
46 3.73379 0.897321 6.40291
47 3.81585 0.963803 6.87633
48 3.89791 0.980833 7.37907
49 3.97997 1.01954 7.92389
50 4.06204 1.0272 8.49569
51 4.1441 1.09653 9.13095
52 4.22616 1.11539 9.80302
53 4.30822 1.12135 10.5052
54 4.39028 1.12804 11.2387
55 4.47234 1.13247 12.0029
56 4.5544 1.15022 12.8077
57 4.63647 1.13217 13.6288
58 4.71853 1.09732 14.4529
59 4.80059 1.09436 15.3037
60 4.88265 1.04888 16.1473
61 4.96471 1.01075 16.9877
62 5.04677 0.991049 17.8393
63 5.12883 0.984795 18.7132
64 5.21089 0.953596 19.5867
65 5.29296 0.931484 20.467
66 5.37502 0.91451 21.3584
67 5.45708 0.912297 22.2749
68 5.53914 0.907293 23.214
69 5.6212 0.878557 24.1505
70 5.70326 0.884573 25.1212
71 5.78532 0.912026 26.151
72 5.86739 0.906898 27.2041
73 5.94945 0.93416 28.3196
74 6.03151 0.950795 29.4864
75 6.11357 0.979576 30.7215
76 6.19563 0.987865 32.0008
77 6.27769 0.988212 33.3146
78 6.35975 1.02054 34.7071
79 6.44181 1.04954 36.1763
80 6.52388 1.02916 37.6539
81 6.60594 1.05776 39.2111
82 6.688 1.07047 40.8263
83 6.77006 1.07403 42.487
84 6.85212 1.06389 44.1721
85 6.93418 1.05621 45.8855
86 7.01624 1.04194 47.6159
87 7.09831 1.04318 49.389
88 7.18037 1.03043 51.1812
89 7.26243 1.03468 53.0223
90 7.34449 1.0166 54.8722
91 7.42655 0.99641 56.7261
92 7.50861 0.995594 58.6197
93 7.59067 0.993794 60.5513
94 7.67273 0.982273 62.5022
95 7.7548 0.968712 64.4674
96 7.83686 0.973309 66.4838
97 7.91892 0.976322 68.5492
98 8.00098 0.970855 70.6459
99 8.08304 0.979623 72.805
100 8.1651 0.977534 75.0036
101 8.24716 0.980585 77.2535
102 8.32923 0.998637 79.5907
103 8.41129 0.981403 81.933
104 8.49335 0.99868 84.3632
105 8.57541 1.00022 86.8445
106 8.65747 1.00166 89.3772
107 8.73953 0.992509 91.9345
108 8.82159 1.00779 94.5802
109 8.90365 1.00542 97.2691
110 8.98572 1.00892 100.017
111 9.06778 0.998851 102.788
112 9.14984 1.00172 105.617
113 9.2319 1.00344 108.502
114 9.31396 1.00293 111.437
115 9.39602 0.994567 114.399
116 9.47808 0.997585 117.422
117 9.56015 0.996895 120.496
118 9.64221 0.989792 123.6
119 9.72427 0.985404 126.744
120 9.80633 0.992203 129.963
121 9.88839 0.995113 133.245
122 9.97045 0.998132 136.592
123 10.0525 1.01073 140.038
124 10.1346 0.997739 143.495
125 10.2166 0.996466 147.004
126 10.2987 1.0037 150.595
127 10.3808 0.993873 154.208
128 10.4628 1.01264 157.948
129 10.5449 1.01291 161.747
130 10.6269 1.0018 165.564
131 10.709 0.999555 169.431
132 10.7911 0.999381 173.357
133 10.8731 0.991107 177.309
134 10.9552 1.00596 181.382
135 11.0372 1.00203 185.5
136 11.1193 0.996322 189.656
137 11.2014 1.00468 193.908
138 11.2834 0.988103 198.152
139 11.3655 1.00655 202.538
140 11.4476 1.01267 207.015
141 11.5296 1.00546 211.524
142 11.6117 0.99771 216.062
143 11.6937 0.993925 220.647
144 11.7758 0.992722 225.291
145 11.8579 0.996343 230.017
146 11.9399 1.0049 234.85
147 12.022 0.99911 239.721
148 12.104 1.00125 244.67
149 12.1861 0.999093 249.675
150 12.2682 0.994771 254.725
650000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.0011342 0.000223839
31 2.50287 0.0370028 0.0080582
32 2.58493 0.558723 0.134191
33 2.66699 1.98483 0.61108
34 2.74905 3.14218 1.41321
35 2.83112 2.97557 2.2188
36 2.91318 2.27323 2.87051
37 2.99524 1.52336 3.33218
38 3.0773 1.14651 3.69894
39 3.15936 0.917327 4.00828
40 3.24142 0.819161 4.29905
41 3.32348 0.822166 4.60582
42 3.40555 0.793174 4.91662
43 3.48761 0.819418 5.25339
44 3.56967 0.854743 5.62138
45 3.65173 0.892141 6.02328
46 3.73379 0.919381 6.4563
47 3.81585 0.971449 6.93419
48 3.89791 0.983844 7.43917
49 3.97997 1.00946 7.97929
50 4.06204 1.06587 8.57336
51 4.1441 1.08116 9.20056
52 4.22616 1.11922 9.87577
53 4.30822 1.09195 10.5604
54 4.39028 1.12092 11.2901
55 4.47234 1.12424 12.0496
56 4.5544 1.12472 12.8376
57 4.63647 1.09974 13.6361
58 4.71853 1.08575 14.4526
59 4.80059 1.06145 15.2789
60 4.88265 1.06001 16.1325
61 4.96471 1.01377 16.9766
62 5.04677 1.00232 17.8389
63 5.12883 0.957501 18.6896
64 5.21089 0.940025 19.5518
65 5.29296 0.93626 20.4377
66 5.37502 0.92353 21.339
67 5.45708 0.918315 22.2629
68 5.53914 0.895712 23.1912
69 5.6212 0.910636 24.1632
70 5.70326 0.89587 25.1476
71 5.78532 0.910056 26.1765
72 5.86739 0.922896 27.2499
73 5.94945 0.926812 28.3581
74 6.03151 0.966828 29.5463
75 6.11357 0.961902 30.7606
76 6.19563 0.997033 32.0533
77 6.27769 1.00827 33.3955
78 6.35975 1.02919 34.8017
79 6.44181 1.04054 36.2601
80 6.52388 1.05274 37.7735
81 6.60594 1.07055 39.3517
82 6.688 1.05462 40.945
83 6.77006 1.04845 42.5683
84 6.85212 1.05711 44.2449
85 6.93418 1.06731 45.9784
86 7.01624 1.04451 47.7153
87 7.09831 1.02611 49.4619
88 7.18037 1.02518 51.2472
89 7.26243 1.0295 53.0815
90 7.34449 1.01114 54.9238
91 7.42655 1.0095 56.8045
92 7.50861 0.996618 58.7024
93 7.59067 0.975448 60.6009
94 7.67273 0.985853 62.5614
95 7.7548 0.987865 64.568
96 7.83686 0.976044 66.5928
97 7.91892 0.973919 68.6557
98 8.00098 0.977262 70.7687
99 8.08304 0.97722 72.9255
100 8.1651 0.984552 75.1425
101 8.24716 0.984898 77.4054
102 8.32923 0.999351 79.7473
103 8.41129 0.986009 82.1036
104 8.49335 0.990399 84.5172
105 8.57541 1.00129 87.0045
106 8.65747 1.00068 89.5379
107 8.73953 0.991636 92.0961
108 8.82159 0.996125 94.7147
109 8.90365 0.998102 97.3872
110 8.98572 0.995276 100.102
111 9.06778 1.00294 102.887
112 9.14984 1.00675 105.735
113 9.2319 0.997078 108.605
114 9.31396 0.996629 111.525
115 9.39602 0.987008 114.469
116 9.47808 1.00627 117.522
117 9.56015 1.01191 120.646
118 9.64221 0.992786 123.764
119 9.72427 0.99144 126.931
120 9.80633 1.00356 130.191
121 9.88839 0.992503 133.469
122 9.97045 0.997572 136.819
123 10.0525 1.00353 140.244
124 10.1346 0.996639 143.702
125 10.2166 0.993657 147.205
126 10.2987 1.00013 150.788
127 10.3808 0.999334 154.426
128 10.4628 1.0102 158.161
129 10.5449 1.00878 161.95
130 10.6269 0.999173 165.762
131 10.709 1.0006 169.638
132 10.7911 1.01127 173.616
133 10.8731 1.00277 177.62
134 10.9552 0.997188 181.663
135 11.0372 0.999038 185.773
136 11.1193 1.00603 189.975
137 11.2014 1.0054 194.236
138 11.2834 0.997121 198.524
139 11.3655 0.991684 202.851
140 11.4476 1.00209 207.287
141 11.5296 0.998626 211.771
142 11.6117 0.999021 216.321
143 11.6937 0.993702 220.912
144 11.7758 0.991854 225.558
145 11.8579 1.00527 230.332
146 11.9399 0.992584 235.112
147 12.022 1.00422 240.014
148 12.104 1.00796 245.002
149 12.1861 1.00661 250.052
150 12.2682 1.00075 255.14
660000 150
1 0.0410307 0 0
2 0.123092 0 0
3 0.205153 0 0
4 0.287215 0 0
5 0.369276 0 0
6 0.451337 0 0
7 0.533399 0 0
8 0.61546 0 0
9 0.697521 0 0
10 0.779583 0 0
11 0.861644 0 0
12 0.943705 0 0
13 1.02577 0 0
14 1.10783 0 0
15 1.18989 0 0
16 1.27195 0 0
17 1.35401 0 0
18 1.43607 0 0
19 1.51813 0 0
20 1.6002 0 0
21 1.68226 0 0
22 1.76432 0 0
23 1.84638 0 0
24 1.92844 0 0
25 2.0105 0 0
26 2.09256 0 0
27 2.17463 0 0
28 2.25669 0 0
29 2.33875 0 0
30 2.42081 0.000562927 0.000111919
31 2.50287 0.0401026 0.0086178
32 2.58493 0.593792 0.142921
33 2.66699 2.0101 0.626973
34 2.74905 3.11301 1.4235
35 2.83112 2.95527 2.22541
36 2.91318 2.24564 2.87051
37 2.99524 1.56717 3.3465
38 3.0773 1.11931 3.70532
39 3.15936 0.89158 4.0066
40 3.24142 0.827554 4.30095
41 3.32348 0.823174 4.60884
42 3.40555 0.82373 4.93229
43 3.48761 0.825174 5.27219
44 3.56967 0.871046 5.64801
45 3.65173 0.903124 6.05574
46 3.73379 0.92516 6.49245
47 3.81585 0.942473 6.95702
48 3.89791 0.972893 7.45741
49 3.97997 1.03437 8.01209
50 4.06204 1.03912 8.59261
51 4.1441 1.07667 9.21858
52 4.22616 1.11456 9.89256
53 4.30822 1.11836 10.5952
54 4.39028 1.1053 11.3164
55 4.47234 1.12797 12.0801
56 4.5544 1.12013 12.8667
57 4.63647 1.11427 13.6776
58 4.71853 1.08109 14.4923
59 4.80059 1.02222 15.2899
60 4.88265 1.04044 16.1295
61 4.96471 1.01372 16.9754
62 5.04677 1.02096 17.8556
63 5.12883 0.989057 18.7364
64 5.21089 0.946232 19.6063
65 5.29296 0.924325 20.4829
66 5.37502 0.912753 21.3756
67 5.45708 0.905214 22.2881
68 5.53914 0.914034 23.2376
69 5.6212 0.895319 24.1953
70 5.70326 0.897457 25.1835
71 5.78532 0.908953 26.2135
72 5.86739 0.909747 27.2738
73 5.94945 0.941097 28.4016
74 6.03151 0.965369 29.5904
75 6.11357 0.971226 30.8193
76 6.19563 0.99858 32.117
77 6.27769 1.0168 33.4735
78 6.35975 1.02497 34.8769
79 6.44181 1.03044 36.3243
80 6.52388 1.05595 37.8458
81 6.60594 1.0647 39.4186
82 6.688 1.074 41.0449
83 6.77006 1.06593 42.6988
84 6.85212 1.05704 44.3788
85 6.93418 1.04901 46.0864
86 7.01624 1.0452 47.8283
87 7.09831 1.03973 49.6018
88 7.18037 1.03182 51.4028
89 7.26243 1.01825 53.2208
90 7.34449 1.01409 55.0726
91 7.42655 1.00422 56.9477
92 7.50861 0.997565 58.8517
93 7.59067 0.984895 60.7728
94 7.67273 0.989497 62.7448
95 7.7548 0.971915 64.7234
96 7.83686 0.98606 66.7736
97 7.91892 0.971412 68.8358
98 8.00098 0.969381 70.9365
99 8.08304 0.978689 73.1012
100 8.1651 0.981427 75.3165
101 8.24716 0.979133 77.5709
102 8.32923 0.996717 79.9118
103 8.41129 0.975878 82.2491
104 8.49335 0.984771 84.6539
105 8.57541 0.991033 87.1213
106 8.65747 0.997043 89.6513
107 8.73953 1.00429 92.2479
108 8.82159 0.994344 94.8675
109 8.90365 0.996517 97.5415
110 8.98572 0.99554 100.263
111 9.06778 1.01488 103.088
112 9.14984 1.00164 105.926
113 9.2319 1.01028 108.841
114 9.31396 1.0037 111.789
115 9.39602 0.999095 114.775
116 9.47808 1.00583 117.833
117 9.56015 0.994713 120.911
118 9.64221 0.995363 124.044
119 9.72427 1.00438 127.259
120 9.80633 1.00064 130.517
121 9.88839 1.00251 133.835
122 9.97045 0.992367 137.175
123 10.0525 0.999163 140.593
124 10.1346 0.993977 144.049
125 10.2166 1.00102 147.586
126 10.2987 1.00943 151.211
127 10.3808 0.999449 154.857
128 10.4628 1.00783 158.592
129 10.5449 0.996245 162.342
130 10.6269 0.999475 166.163
131 10.709 0.992812 170.017
132 10.7911 1.00438 173.977
133 10.8731 1.00411 177.995
134 10.9552 0.998847 182.053
135 11.0372 1.00268 186.188
136 11.1193 1.00466 190.393
137 11.2014 1.00261 194.652
138 11.2834 0.998003 198.953
139 11.3655 0.992769 203.294
140 11.4476 0.995835 207.712
